,User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
155,10095.0,male,"34,3",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_1_days,8.9.2012,0,5:24,0.0,0.0,0.0,"6597,20546,880,26876,36561,40401,21805",unknown_risk
156,10096.0,male,"33,3",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_368_days,8.9.2012,0,0:7,0.0,0.0,0.0,,unknown_risk
157,10099.0,male,"52,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_47_days,8.9.2012,0,0:1,0.0,0.0,0.0,,unknown_risk
158,101.0,male,"36,4",B,Non_Verified,Heterosexual,Dominant,Women,0,before_1479_days,11.11.2009,0,0:0,0.0,0.0,0.0,,unknown_risk
159,10102.0,male,"39,1",F,Non_Verified,bisexual,Switch,Nobody,0,before_1694_days,8.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
160,10105.0,male,34,A,Non_Verified,bicurious,Submisive,Men_and_Women,15,before_1689_days,8.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
161,10106.0,female,"28,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1253_days,8.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
162,10107.0,male,"37,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1592_days,8.9.2012,0,0:5,0.0,0.0,0.0,,unknown_risk
163,10109.0,male,"44,4",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1694_days,8.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
164,10110.0,female,"25,5",A,Non_Verified,bisexual,Switch,Nobody,34,before_353_days,8.9.2012,4,445:0,0.0,0.0,0.0,"3199,20394,19558,18289,12754,2796,13028,9350,10266,4877,14306,8499,24814,16281,10763,15703",unknown_risk
165,10111.0,male,"29,2",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_80_days,8.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
166,10113.0,female,"26,2",L,Non_Verified,bisexual,Switch,Nobody,50,before_1606_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
167,10114.0,male,"59,1",A,Non_Verified,Homosexual,Dominant,Nobody,0,before_220_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
168,10115.0,female,"48,2",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_184_days,9.9.2012,0,0:1,0.0,0.0,0.0,4072,unknown_risk
169,10117.0,female,"49,7",B,Non_Verified,bicurious,Submisive,Nobody,15,before_1343_days,9.9.2012,0,0:39,0.0,0.0,0.0,"6845,9236",unknown_risk
170,10118.0,male,"40,8",J,Non_Verified,bisexual,Switch,Nobody,0,before_1622_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
171,10119.0,male,"41,2",L,Non_Verified,bicurious,Submisive,Nobody,15,before_49_days,9.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
172,10120.0,male,"35,9",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1693_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
173,10122.0,male,"38,2",A,Non_Verified,Heterosexual,Dominant,Nobody,50,before_1216_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
174,10123.0,male,"28,7",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1691_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
175,10124.0,male,"44,3",S,Non_Verified,bicurious,Switch,Women,20,before_146_days,9.9.2012,0,0:9,0.0,0.0,1.0,,unknown_risk
176,10127.0,male,25,L,Non_Verified,Heterosexual,Submisive,Nobody,15,before_9_days,9.9.2012,0,7:13,0.0,0.0,0.0,,unknown_risk
177,10129.0,male,"34,3",G,Non_Verified,Heterosexual,Dominant,Women,0,before_1693_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
178,1013.0,female,"46,4",A,Non_Verified,bisexual,Dominant,Nobody,15,before_1722_days,22.5.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
179,10130.0,male,"34,4",A,Non_Verified,Heterosexual,Submisive,Women,0,before_1085_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
180,10132.0,male,"33,5",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1693_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
181,10133.0,male,"31,1",S,Non_Verified,Heterosexual,Dominant,Women,0,before_1693_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
182,10134.0,male,"37,2",G,Non_Verified,bisexual,Submisive,Nobody,0,before_157_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
183,10135.0,male,"42,8",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1156_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
184,10137.0,male,47,L,Non_Verified,Heterosexual,Submisive,Women,64,before_1_days,9.9.2012,5,1:2,0.0,0.0,19.0,,unknown_risk
185,10138.0,male,"60,7",A,Non_Verified,bisexual,Dominant,Nobody,0,before_1693_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
186,10139.0,female,"25,7",H,Non_Verified,Heterosexual,Submisive,Nobody,15,before_799_days,9.9.2012,0,0:0,0.0,0.0,0.0,6294,unknown_risk
187,10140.0,male,"55,6",J,Non_Verified,bisexual,Submisive,Nobody,15,before_1546_days,9.9.2012,0,0:3,0.0,0.0,0.0,,unknown_risk
188,10141.0,female,"35,9",A,Non_Verified,bisexual,Switch,Nobody,0,before_1682_days,9.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
189,10143.0,male,"27,7",K,Non_Verified,bicurious,Dominant,Nobody,0,before_1571_days,9.9.2012,0,0:29,1.0,0.0,0.0,,unknown_risk
190,10144.0,male,"29,9",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_20_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
191,10145.0,male,"40,4",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
192,10147.0,male,"39,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1258_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
193,10149.0,male,"30,2",L,Non_Verified,bicurious,Switch,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
194,10150.0,male,"44,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1686_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
195,10151.0,male,"41,1",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1596_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
196,10154.0,female,"39,5",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1030_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
197,10155.0,female,27,S,Non_Verified,bisexual,Submisive,Men_and_Women,5,before_1256_days,10.9.2012,0,0:2,0.0,0.0,1.0,"7539,2580,7825",unknown_risk
198,10157.0,male,"43,2",G,Non_Verified,bisexual,Submisive,Nobody,0,before_1276_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
199,10158.0,male,"46,9",A,Verified,Heterosexual,Switch,Women,100,before_91_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
200,10162.0,male,"42,5",B,Non_Verified,bisexual,Switch,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
201,10163.0,female,"44,8",J,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1185_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
202,10164.0,female,"29,3",A,Non_Verified,Heterosexual,Submisive,Nobody,30,before_1468_days,10.9.2012,6,16:1,0.0,0.0,2.0,10190,unknown_risk
203,10165.0,male,"56,9",J,Non_Verified,Heterosexual,Dominant,Women,30,before_534_days,10.9.2012,0,0:12,1.0,0.0,0.0,,unknown_risk
204,10166.0,male,"29,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
205,10167.0,male,"27,3",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,85,before_26_days,10.9.2012,26,0:15,0.0,0.0,1.0,,unknown_risk
206,10168.0,female,"35,2",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_6_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
207,10170.0,male,35,F,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
208,10171.0,male,"23,8",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
209,10172.0,male,"35,2",G,Verified,Heterosexual,Submisive,Nobody_but_maybe,165,before_45_days,10.9.2012,0,0:34,1.0,0.0,0.0,,unknown_risk
210,10173.0,male,50,B,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_138_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
211,10174.0,male,"23,8",B,Non_Verified,Heterosexual,Switch,Women,0,before_4_days,10.9.2012,74,0:11,1.0,0.0,0.0,,unknown_risk
212,10177.0,male,"27,9",N,Non_Verified,bicurious,Submisive,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
213,10178.0,female,"39,6",H,Non_Verified,bisexual,Dominant,Nobody,0,before_1671_days,10.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
214,10179.0,female,"44,5",B,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,17,before_1_days,10.9.2012,5,21:31,0.0,0.0,0.0,"14509,5196",unknown_risk
215,10181.0,male,"26,7",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
216,10183.0,male,"37,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1692_days,10.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
217,10184.0,male,"37,7",A,Non_Verified,bisexual,Switch,Nobody,0,before_23_days,10.9.2012,0,3:49,0.0,0.0,0.0,"13734,10427",unknown_risk
218,10186.0,male,"46,6",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1535_days,10.9.2012,0,4:20,0.0,0.0,0.0,5114,unknown_risk
219,10189.0,male,"31,1",C,Non_Verified,Heterosexual,Dominant,Women,15,before_5_days,10.9.2012,0,104:12,0.0,0.0,0.0,"44140,30821,2411,28550,20332,8560",unknown_risk
220,10190.0,male,"28,8",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_608_days,10.9.2012,0,7:7,0.0,0.0,0.0,10164,unknown_risk
221,10191.0,male,"41,6",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1690_days,11.9.2012,0,0:2,0.0,0.0,0.0,,unknown_risk
222,10192.0,male,38,A,Non_Verified,Homosexual,Submisive,Nobody,5,before_47_days,11.9.2012,0,0:0,0.0,0.0,1.0,,unknown_risk
223,10193.0,male,"39,8",F,Non_Verified,Heterosexual,Dominant,Women,0,before_1681_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
224,10197.0,female,"47,4",L,Non_Verified,bicurious,Submisive,Nobody,61,before_1_days,11.9.2012,3,1:3,0.0,0.0,0.0,1322,unknown_risk
225,10198.0,male,"33,9",S,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1527_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
226,10199.0,male,"32,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1638_days,11.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
227,10201.0,male,40,A,Non_Verified,bisexual,Submisive,Nobody,0,before_1691_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
228,10203.0,male,"32,2",N,Non_Verified,bisexual,Submisive,Women,15,before_1202_days,11.9.2012,0,0:5,0.0,0.0,0.0,,unknown_risk
229,10206.0,male,"24,6",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1690_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
230,10208.0,male,"27,3",A,Non_Verified,bicurious,Dominant,Nobody,0,before_1660_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
231,10210.0,female,"48,5",B,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1622_days,11.9.2012,0,0:5,0.0,0.0,0.0,,unknown_risk
232,10213.0,male,"26,5",L,Non_Verified,Heterosexual,Switch,Nobody,15,before_1687_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
233,10215.0,male,"60,7",L,Non_Verified,Heterosexual,Dominant,Women,0,before_1645_days,11.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
234,10216.0,male,"47,3",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_667_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
235,1022.0,male,"39,9",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,23.5.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
236,10220.0,male,"37,3",A,Non_Verified,bicurious,Dominant,Women,0,before_1688_days,11.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
237,10223.0,male,"35,6",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_525_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
238,10224.0,male,"57,1",F,Non_Verified,Heterosexual,Switch,Nobody,0,before_1690_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
239,10225.0,male,"25,7",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1690_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
240,10226.0,male,"44,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1690_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
241,10227.0,male,"37,8",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1690_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
242,10228.0,male,"44,7",K,Non_Verified,Heterosexual,Switch,Women,5,before_425_days,12.9.2012,0,1:15,0.0,0.0,1.0,,unknown_risk
243,10232.0,male,"35,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1327_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
244,10233.0,male,"41,1",L,Non_Verified,Homosexual,Switch,Nobody,0,before_1127_days,12.9.2012,0,0:0,0.0,0.0,0.0,4105,unknown_risk
245,10235.0,male,"34,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1690_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
246,10236.0,male,63,A,Non_Verified,Heterosexual,Dominant,,191,before_1_days,12.9.2012,100,0:0,2.0,0.0,1.0,,unknown_risk
247,10237.0,male,"36,8",G,Non_Verified,bisexual,Submisive,Nobody,15,before_23_days,12.9.2012,0,8:48,0.0,0.0,0.0,,unknown_risk
248,10238.0,male,"43,9",G,Non_Verified,Heterosexual,Dominant,Women,115,before_21_days,12.9.2012,0,1:37,0.0,0.0,0.0,"27934,28229,34154",unknown_risk
249,10240.0,male,36,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_108_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
250,10242.0,male,"37,9",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1633_days,12.9.2012,0,0:0,0.0,0.0,0.0,11198,unknown_risk
251,10243.0,male,"52,1",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_1690_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
252,10244.0,female,22,H,Non_Verified,Homosexual,Submisive,Nobody,0,before_515_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
253,10245.0,male,"43,2",F,Non_Verified,Heterosexual,Switch,Women,28,before_29_days,12.9.2012,3,1:22,1.0,0.0,2.0,10087,unknown_risk
254,10246.0,male,47,N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1664_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
255,10247.0,male,"23,2",H,Non_Verified,Heterosexual,Switch,Women,10,before_334_days,12.9.2012,0,0:0,0.0,0.0,1.0,"21795,21399",unknown_risk
256,10248.0,male,"38,2",B,Non_Verified,Heterosexual,Switch,Women,5,before_1057_days,12.9.2012,0,0:57,1.0,0.0,0.0,,unknown_risk
257,10249.0,female,"42,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1075_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
258,10250.0,male,"30,3",N,Non_Verified,bicurious,Submisive,Women,15,before_34_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
259,10251.0,male,47,H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_50_days,12.9.2012,0,0:0,3.0,0.0,0.0,,unknown_risk
260,10252.0,female,"36,9",G,Non_Verified,bisexual,Submisive,Nobody,15,before_1687_days,12.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
261,10253.0,male,"35,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1244_days,13.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
262,10254.0,male,"42,3",L,Non_Verified,Heterosexual,Submisive,Women,15,before_31_days,13.9.2012,0,2:24,0.0,0.0,0.0,,unknown_risk
263,10255.0,female,"36,3",J,Non_Verified,bicurious,Switch,Nobody_but_maybe,3,before_1367_days,13.9.2012,3,0:0,0.0,0.0,0.0,,unknown_risk
264,10257.0,male,"37,7",A,Non_Verified,bicurious,Switch,Men_and_Women,40,before_85_days,13.9.2012,0,0:0,0.0,0.0,2.0,,unknown_risk
265,10259.0,male,"56,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1592_days,13.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
266,1026.0,male,"43,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2383_days,24.5.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
267,10261.0,male,"35,3",H,Non_Verified,Heterosexual,Dominant,Nobody,15,before_545_days,13.9.2012,0,71:8,0.0,0.0,0.0,,unknown_risk
268,10262.0,male,"46,8",A,Non_Verified,bisexual,Submisive,Nobody,0,before_15_days,13.9.2012,0,2:32,0.0,0.0,0.0,,unknown_risk
269,10263.0,male,"44,9",A,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,13.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
270,10264.0,male,"46,7",L,Non_Verified,Heterosexual,Dominant,Women,50,before_1_days,13.9.2012,0,0:30,0.0,0.0,0.0,,unknown_risk
271,10265.0,male,"39,4",B,Non_Verified,bicurious,Dominant,Nobody,0,before_1689_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
272,10266.0,male,"44,1",A,Non_Verified,Heterosexual,Dominant,Women,15,before_595_days,13.9.2012,0,0:7,0.0,0.0,30.0,"21687,10110",unknown_risk
273,10268.0,male,"33,3",B,Non_Verified,Homosexual,Submisive,Nobody,2,before_2_days,13.9.2012,9,0:0,2.0,0.0,0.0,,unknown_risk
274,10270.0,male,"42,7",A,Non_Verified,bisexual,Dominant,Nobody,0,before_15_days,13.9.2012,0,0:0,1.0,0.0,0.0,"4439,6732",unknown_risk
275,10272.0,male,"84,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1689_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
276,10273.0,female,"43,7",E,Non_Verified,bisexual,Submisive,Men,0,before_9_days,13.9.2012,0,0:38,0.0,0.0,0.0,"2605,5702",unknown_risk
277,10274.0,male,32,C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_790_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
278,10275.0,male,"37,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1689_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
279,10277.0,male,"51,1",S,Non_Verified,Heterosexual,Dominant,Women,0,before_1079_days,13.9.2012,0,0:17,0.0,0.0,0.0,11796,unknown_risk
280,10279.0,female,"36,2",B,Non_Verified,Heterosexual,Submisive,Nobody,2,before_230_days,13.9.2012,5,14:55,0.0,0.0,0.0,,unknown_risk
281,10280.0,male,"40,8",A,Non_Verified,Heterosexual,Submisive,Men_and_Women,0,before_1689_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
282,10283.0,male,"54,2",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1671_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
283,10284.0,male,"27,3",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1689_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
284,10285.0,female,"34,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1601_days,13.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
285,10288.0,female,"37,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
286,10289.0,female,"29,7",B,Non_Verified,Homosexual,Submisive,Nobody,0,before_1599_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
287,10291.0,male,59,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1571_days,14.9.2012,0,0:25,0.0,0.0,0.0,,unknown_risk
288,10293.0,male,28,B,Non_Verified,Heterosexual,Switch,Nobody,0,before_131_days,14.9.2012,0,0:0,1.0,0.0,0.0,8967,unknown_risk
289,10294.0,female,"41,6",A,Non_Verified,Homosexual,Submisive,Women,15,before_1282_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
290,10295.0,male,"37,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
291,10296.0,male,"47,3",A,Non_Verified,Heterosexual,Switch,Women,0,before_1558_days,14.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
292,10297.0,female,"26,9",A,Non_Verified,bisexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
293,10298.0,male,"53,2",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
294,10299.0,male,"36,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1687_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
295,103.0,female,"43,6",J,Non_Verified,Heterosexual,Submisive,Nobody,1,before_1844_days,11.11.2009,1,0:0,0.0,0.0,0.0,,unknown_risk
296,10300.0,male,"42,4",N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1583_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
297,10301.0,male,36,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1663_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
298,10304.0,male,"23,1",S,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
299,10305.0,male,"27,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_810_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
300,10306.0,male,"23,3",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1332_days,14.9.2012,0,0:5,0.0,0.0,0.0,,unknown_risk
301,10307.0,male,"48,1",B,Non_Verified,bisexual,Switch,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
302,10308.0,male,42,E,Non_Verified,bisexual,Submisive,Men_and_Women,25,before_8_days,14.9.2012,0,0:0,0.0,0.0,2.0,,unknown_risk
303,10309.0,male,"27,2",D,Non_Verified,bisexual,Dominant,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
304,10310.0,female,"32,5",C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1688_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
305,10311.0,male,"26,7",K,Non_Verified,Heterosexual,Switch,Nobody,0,before_1583_days,14.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
306,10312.0,male,28,G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_529_days,15.9.2012,0,0:4,0.0,0.0,0.0,,unknown_risk
307,10315.0,male,"41,3",E,Non_Verified,Heterosexual,Dominant,Women,19,before_1177_days,15.9.2012,7,8:38,0.0,0.0,0.0,,unknown_risk
308,10316.0,male,"29,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1687_days,15.9.2012,0,0:0,1.0,0.0,1.0,,unknown_risk
309,10319.0,male,"25,2",A,Non_Verified,Heterosexual,Switch,Women,15,before_290_days,15.9.2012,0,0:10,3.0,0.0,0.0,,unknown_risk
310,1032.0,male,"31,3",E,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_3_days,25.5.2010,0,1:9,0.0,0.0,0.0,,unknown_risk
311,10320.0,male,"42,5",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_853_days,15.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
312,10321.0,female,"33,9",G,Non_Verified,bisexual,Dominant,Nobody_but_maybe,0,before_123_days,15.9.2012,1,0:0,5.0,0.0,0.0,,unknown_risk
313,10323.0,male,"40,4",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_120_days,15.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
314,10324.0,male,"47,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_958_days,15.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
315,10326.0,female,32,F,Non_Verified,bisexual,Submisive,Men,15,before_1499_days,15.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
316,10327.0,male,"25,6",G,Non_Verified,bisexual,Switch,Nobody,15,before_1685_days,15.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
317,10328.0,male,"38,8",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1537_days,15.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
318,1033.0,male,"26,7",A,Non_Verified,Homosexual,Switch,Men,16,before_110_days,25.5.2010,1,0:3,0.0,0.0,0.0,8319,unknown_risk
319,10330.0,male,"29,7",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1479_days,15.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
320,10331.0,male,"38,5",S,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1687_days,15.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
321,10333.0,male,"65,9",M,Non_Verified,bisexual,Dominant,Nobody,0,before_1358_days,15.9.2012,0,0:9,0.0,0.0,0.0,,unknown_risk
322,10334.0,female,"25,3",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1687_days,15.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
323,10335.0,male,"22,2",A,Non_Verified,Heterosexual,Submisive,Women,30,before_7_days,15.9.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
324,10336.0,female,"39,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1639_days,16.9.2012,0,0:2,0.0,0.0,0.0,,unknown_risk
